PLL Rx Low Band:
Fch=884.00 (Fvco=3536.00, Nint=068, Nfrac=000)
Fch=1910.80 (Fvco=3821.60, Nint=073, Nfrac=064)
Fch=1911.00 (Fvco=3822.00, Nint=073, Nfrac=065)
Fch=1911.20 (Fvco=3822.40, Nint=073, Nfrac=066)
Fch=1911.40 (Fvco=3822.80, Nint=073, Nfrac=067)
Fch=1911.60 (Fvco=3823.20, Nint=073, Nfrac=068)
Fch=1911.80 (Fvco=3823.60, Nint=073, Nfrac=069)
Fch=1912.00 (Fvco=3824.00, Nint=073, Nfrac=070)
Fch=1912.20 (Fvco=3824.40, Nint=073, Nfrac=071)
Fch=1912.40 (Fvco=3824.80, Nint=073, Nfrac=072)
Fch=1912.60 (Fvco=3825.20, Nint=073, Nfrac=073)
Fch=1912.80 (Fvco=3825.60, Nint=073, Nfrac=074)
Fch=1913.00 (Fvco=3826.00, Nint=073, Nfrac=075)
Fch=1913.20 (Fvco=3826.40, Nint=073, Nfrac=076)
Fch=1913.40 (Fvco=3826.80, Nint=073, Nfrac=077)
Fch=1913.60 (Fvco=3827.20, Nint=073, Nfrac=078)
Fch=1913.80 (Fvco=3827.60, Nint=073, Nfrac=079)
Fch=1914.00 (Fvco=3828.00, Nint=073, Nfrac=080)
Fch=1914.20 (Fvco=3828.40, Nint=073, Nfrac=081)
Fch=1914.40 (Fvco=3828.80, Nint=073, Nfrac=082)
Fch=1914.60 (Fvco=3829.20, Nint=073, Nfrac=083)
Fch=1914.80 (Fvco=3829.60, Nint=073, Nfrac=084)
Fch=1915.00 (Fvco=3830.00, Nint=073, Nfrac=085)
Fch=1915.20 (Fvco=3830.40, Nint=073, Nfrac=086)
Fch=1915.40 (Fvco=3830.80, Nint=073, Nfrac=087)
Fch=1915.60 (Fvco=3831.20, Nint=073, Nfrac=088)
Fch=1915.80 (Fvco=3831.60, Nint=073, Nfrac=089)
Fch=1916.00 (Fvco=3832.00, Nint=073, Nfrac=090)
Fch=1916.20 (Fvco=3832.40, Nint=073, Nfrac=091)
Fch=1916.40 (Fvco=3832.80, Nint=073, Nfrac=092)
Fch=1916.60 (Fvco=3833.20, Nint=073, Nfrac=093)
Fch=1916.80 (Fvco=3833.60, Nint=073, Nfrac=094)
Fch=1917.00 (Fvco=3834.00, Nint=073, Nfrac=095)
Fch=1917.20 (Fvco=3834.40, Nint=073, Nfrac=096)
Fch=1917.40 (Fvco=3834.80, Nint=073, Nfrac=097)
Fch=1917.60 (Fvco=3835.20, Nint=073, Nfrac=098)
Fch=1917.80 (Fvco=3835.60, Nint=073, Nfrac=099)
Fch=1918.00 (Fvco=3836.00, Nint=073, Nfrac=100)
Fch=1918.20 (Fvco=3836.40, Nint=073, Nfrac=101)
Fch=1918.40 (Fvco=3836.80, Nint=073, Nfrac=102)
Fch=1918.60 (Fvco=3837.20, Nint=073, Nfrac=103)
Fch=1918.80 (Fvco=3837.60, Nint=073, Nfrac=104)
Fch=1919.00 (Fvco=3838.00, Nint=073, Nfrac=105)
Fch=1919.20 (Fvco=3838.40, Nint=073, Nfrac=106)
Fch=1919.40 (Fvco=3838.80, Nint=073, Nfrac=107)
Fch=1919.60 (Fvco=3839.20, Nint=073, Nfrac=108)
Fch=1919.80 (Fvco=3839.60, Nint=073, Nfrac=109)
Fch=1920.00 (Fvco=3840.00, Nint=073, Nfrac=110)
Fch=1920.20 (Fvco=3840.40, Nint=073, Nfrac=111)
Fch=1920.40 (Fvco=3840.80, Nint=073, Nfrac=112)
Fch=1920.60 (Fvco=3841.20, Nint=073, Nfrac=113)
Fch=1920.80 (Fvco=3841.60, Nint=073, Nfrac=114)
Fch=1921.00 (Fvco=3842.00, Nint=073, Nfrac=115)
Fch=1921.20 (Fvco=3842.40, Nint=073, Nfrac=116)
Fch=1921.40 (Fvco=3842.80, Nint=073, Nfrac=117)
Fch=1921.60 (Fvco=3843.20, Nint=073, Nfrac=118)
Fch=1921.80 (Fvco=3843.60, Nint=073, Nfrac=119)
Fch=1922.00 (Fvco=3844.00, Nint=073, Nfrac=120)
Fch=1922.20 (Fvco=3844.40, Nint=073, Nfrac=121)
Fch=1922.40 (Fvco=3844.80, Nint=073, Nfrac=122)
Fch=1922.60 (Fvco=3845.20, Nint=073, Nfrac=123)
Fch=1922.80 (Fvco=3845.60, Nint=073, Nfrac=124)
Fch=1923.00 (Fvco=3846.00, Nint=073, Nfrac=125)
Fch=1923.20 (Fvco=3846.40, Nint=073, Nfrac=126)
Fch=1923.40 (Fvco=3846.80, Nint=073, Nfrac=127)
Fch=1923.60 (Fvco=3847.20, Nint=073, Nfrac=128)
Fch=1923.80 (Fvco=3847.60, Nint=073, Nfrac=129)
Fch=1924.00 (Fvco=3848.00, Nint=073, Nfrac=130)
Fch=1924.00 (Fvco=3848.00, Nint=074, Nfrac=000)
Fch=1924.20 (Fvco=3848.40, Nint=074, Nfrac=001)
Fch=1924.40 (Fvco=3848.80, Nint=074, Nfrac=002)
Fch=1924.60 (Fvco=3849.20, Nint=074, Nfrac=003)
Fch=1924.80 (Fvco=3849.60, Nint=074, Nfrac=004)
Fch=1925.00 (Fvco=3850.00, Nint=074, Nfrac=005)
Fch=1925.20 (Fvco=3850.40, Nint=074, Nfrac=006)
Fch=1925.40 (Fvco=3850.80, Nint=074, Nfrac=007)
Fch=1925.60 (Fvco=3851.20, Nint=074, Nfrac=008)
Fch=1925.80 (Fvco=3851.60, Nint=074, Nfrac=009)
Fch=1926.00 (Fvco=3852.00, Nint=074, Nfrac=010)
Fch=1926.20 (Fvco=3852.40, Nint=074, Nfrac=011)
Fch=1926.40 (Fvco=3852.80, Nint=074, Nfrac=012)
Fch=1926.60 (Fvco=3853.20, Nint=074, Nfrac=013)
Fch=1926.80 (Fvco=3853.60, Nint=074, Nfrac=014)
Fch=1927.00 (Fvco=3854.00, Nint=074, Nfrac=015)
Fch=1927.20 (Fvco=3854.40, Nint=074, Nfrac=016)
Fch=1927.40 (Fvco=3854.80, Nint=074, Nfrac=017)
Fch=1927.60 (Fvco=3855.20, Nint=074, Nfrac=018)
Fch=1927.80 (Fvco=3855.60, Nint=074, Nfrac=019)
Fch=1928.00 (Fvco=3856.00, Nint=074, Nfrac=020)
Fch=1928.20 (Fvco=3856.40, Nint=074, Nfrac=021)
Fch=1928.40 (Fvco=3856.80, Nint=074, Nfrac=022)
Fch=1928.60 (Fvco=3857.20, Nint=074, Nfrac=023)
Fch=1928.80 (Fvco=3857.60, Nint=074, Nfrac=024)
Fch=1929.00 (Fvco=3858.00, Nint=074, Nfrac=025)
Fch=1929.20 (Fvco=3858.40, Nint=074, Nfrac=026)
Fch=1929.40 (Fvco=3858.80, Nint=074, Nfrac=027)
Fch=1929.60 (Fvco=3859.20, Nint=074, Nfrac=028)
Fch=1929.80 (Fvco=3859.60, Nint=074, Nfrac=029)
Fch=1930.00 (Fvco=3860.00, Nint=074, Nfrac=030)
Fch=1930.20 (Fvco=3860.40, Nint=074, Nfrac=031)
Fch=1930.40 (Fvco=3860.80, Nint=074, Nfrac=032)
Fch=1930.60 (Fvco=3861.20, Nint=074, Nfrac=033)
Fch=1930.80 (Fvco=3861.60, Nint=074, Nfrac=034)
Fch=1931.00 (Fvco=3862.00, Nint=074, Nfrac=035)
Fch=1931.20 (Fvco=3862.40, Nint=074, Nfrac=036)
Fch=1931.40 (Fvco=3862.80, Nint=074, Nfrac=037)
Fch=1931.60 (Fvco=3863.20, Nint=074, Nfrac=038)
Fch=1931.80 (Fvco=3863.60, Nint=074, Nfrac=039)
Fch=1932.00 (Fvco=3864.00, Nint=074, Nfrac=040)
Fch=1932.20 (Fvco=3864.40, Nint=074, Nfrac=041)
Fch=1932.40 (Fvco=3864.80, Nint=074, Nfrac=042)
Fch=1932.60 (Fvco=3865.20, Nint=074, Nfrac=043)
Fch=1932.80 (Fvco=3865.60, Nint=074, Nfrac=044)
Fch=1933.00 (Fvco=3866.00, Nint=074, Nfrac=045)
Fch=1933.20 (Fvco=3866.40, Nint=074, Nfrac=046)
Fch=1933.40 (Fvco=3866.80, Nint=074, Nfrac=047)
Fch=1933.60 (Fvco=3867.20, Nint=074, Nfrac=048)
Fch=1933.80 (Fvco=3867.60, Nint=074, Nfrac=049)
Fch=1934.00 (Fvco=3868.00, Nint=074, Nfrac=050)
Fch=1934.20 (Fvco=3868.40, Nint=074, Nfrac=051)
Fch=1934.40 (Fvco=3868.80, Nint=074, Nfrac=052)
Fch=1934.60 (Fvco=3869.20, Nint=074, Nfrac=053)
Fch=1934.80 (Fvco=3869.60, Nint=074, Nfrac=054)
Fch=1935.00 (Fvco=3870.00, Nint=074, Nfrac=055)
Fch=1935.20 (Fvco=3870.40, Nint=074, Nfrac=056)
Fch=1935.40 (Fvco=3870.80, Nint=074, Nfrac=057)
Fch=1935.60 (Fvco=3871.20, Nint=074, Nfrac=058)
Fch=1935.80 (Fvco=3871.60, Nint=074, Nfrac=059)
Fch=1936.00 (Fvco=3872.00, Nint=074, Nfrac=060)
Fch=1936.20 (Fvco=3872.40, Nint=074, Nfrac=061)
Fch=1936.40 (Fvco=3872.80, Nint=074, Nfrac=062)
Fch=1936.60 (Fvco=3873.20, Nint=074, Nfrac=063)
Fch=1936.80 (Fvco=3873.60, Nint=074, Nfrac=064)
Fch=1937.00 (Fvco=3874.00, Nint=074, Nfrac=065)
Fch=1937.20 (Fvco=3874.40, Nint=074, Nfrac=066)
Fch=1937.40 (Fvco=3874.80, Nint=074, Nfrac=067)
Fch=1937.60 (Fvco=3875.20, Nint=074, Nfrac=068)
Fch=1937.80 (Fvco=3875.60, Nint=074, Nfrac=069)
Fch=1938.00 (Fvco=3876.00, Nint=074, Nfrac=070)
Fch=1938.20 (Fvco=3876.40, Nint=074, Nfrac=071)
Fch=1938.40 (Fvco=3876.80, Nint=074, Nfrac=072)
Fch=1938.60 (Fvco=3877.20, Nint=074, Nfrac=073)
Fch=1938.80 (Fvco=3877.60, Nint=074, Nfrac=074)
Fch=1939.00 (Fvco=3878.00, Nint=074, Nfrac=075)
Fch=1939.20 (Fvco=3878.40, Nint=074, Nfrac=076)
Fch=1939.40 (Fvco=3878.80, Nint=074, Nfrac=077)
Fch=1939.60 (Fvco=3879.20, Nint=074, Nfrac=078)
Fch=1939.80 (Fvco=3879.60, Nint=074, Nfrac=079)
Fch=1940.00 (Fvco=3880.00, Nint=074, Nfrac=080)
Fch=1940.20 (Fvco=3880.40, Nint=074, Nfrac=081)
Fch=1940.40 (Fvco=3880.80, Nint=074, Nfrac=082)
Fch=1940.60 (Fvco=3881.20, Nint=074, Nfrac=083)
Fch=1940.80 (Fvco=3881.60, Nint=074, Nfrac=084)
Fch=1941.00 (Fvco=3882.00, Nint=074, Nfrac=085)
Fch=1941.20 (Fvco=3882.40, Nint=074, Nfrac=086)
Fch=1941.40 (Fvco=3882.80, Nint=074, Nfrac=087)
Fch=1941.60 (Fvco=3883.20, Nint=074, Nfrac=088)
Fch=1941.80 (Fvco=3883.60, Nint=074, Nfrac=089)
Fch=1942.00 (Fvco=3884.00, Nint=074, Nfrac=090)
Fch=1942.20 (Fvco=3884.40, Nint=074, Nfrac=091)
Fch=1942.40 (Fvco=3884.80, Nint=074, Nfrac=092)
Fch=1942.60 (Fvco=3885.20, Nint=074, Nfrac=093)
Fch=1942.80 (Fvco=3885.60, Nint=074, Nfrac=094)
Fch=1943.00 (Fvco=3886.00, Nint=074, Nfrac=095)
Fch=1943.20 (Fvco=3886.40, Nint=074, Nfrac=096)
Fch=1943.40 (Fvco=3886.80, Nint=074, Nfrac=097)
Fch=1943.60 (Fvco=3887.20, Nint=074, Nfrac=098)
Fch=1943.80 (Fvco=3887.60, Nint=074, Nfrac=099)
Fch=1944.00 (Fvco=3888.00, Nint=074, Nfrac=100)
Fch=1944.20 (Fvco=3888.40, Nint=074, Nfrac=101)
Fch=1944.40 (Fvco=3888.80, Nint=074, Nfrac=102)
Fch=1944.60 (Fvco=3889.20, Nint=074, Nfrac=103)
Fch=1944.80 (Fvco=3889.60, Nint=074, Nfrac=104)
Fch=1945.00 (Fvco=3890.00, Nint=074, Nfrac=105)
Fch=1945.20 (Fvco=3890.40, Nint=074, Nfrac=106)
Fch=1945.40 (Fvco=3890.80, Nint=074, Nfrac=107)
Fch=1945.60 (Fvco=3891.20, Nint=074, Nfrac=108)
Fch=1945.80 (Fvco=3891.60, Nint=074, Nfrac=109)
Fch=1946.00 (Fvco=3892.00, Nint=074, Nfrac=110)
Fch=1946.20 (Fvco=3892.40, Nint=074, Nfrac=111)
Fch=1946.40 (Fvco=3892.80, Nint=074, Nfrac=112)
Fch=1946.60 (Fvco=3893.20, Nint=074, Nfrac=113)
Fch=1946.80 (Fvco=3893.60, Nint=074, Nfrac=114)
Fch=1947.00 (Fvco=3894.00, Nint=074, Nfrac=115)
Fch=1947.20 (Fvco=3894.40, Nint=074, Nfrac=116)
Fch=1947.40 (Fvco=3894.80, Nint=074, Nfrac=117)
Fch=1947.60 (Fvco=3895.20, Nint=074, Nfrac=118)
Fch=1947.80 (Fvco=3895.60, Nint=074, Nfrac=119)
Fch=1948.00 (Fvco=3896.00, Nint=074, Nfrac=120)
Fch=1948.20 (Fvco=3896.40, Nint=074, Nfrac=121)
Fch=1948.40 (Fvco=3896.80, Nint=074, Nfrac=122)
Fch=1948.60 (Fvco=3897.20, Nint=074, Nfrac=123)
Fch=1948.80 (Fvco=3897.60, Nint=074, Nfrac=124)
Fch=1949.00 (Fvco=3898.00, Nint=074, Nfrac=125)
Fch=1949.20 (Fvco=3898.40, Nint=074, Nfrac=126)
Fch=1949.40 (Fvco=3898.80, Nint=074, Nfrac=127)
Fch=1949.60 (Fvco=3899.20, Nint=074, Nfrac=128)
Fch=1949.80 (Fvco=3899.60, Nint=074, Nfrac=129)
Fch=1950.00 (Fvco=3900.00, Nint=074, Nfrac=130)
Fch=1950.00 (Fvco=3900.00, Nint=075, Nfrac=000)
Fch=1950.20 (Fvco=3900.40, Nint=075, Nfrac=001)
Fch=1950.40 (Fvco=3900.80, Nint=075, Nfrac=002)
Fch=1950.60 (Fvco=3901.20, Nint=075, Nfrac=003)
Fch=1950.80 (Fvco=3901.60, Nint=075, Nfrac=004)
Fch=1951.00 (Fvco=3902.00, Nint=075, Nfrac=005)
Fch=1951.20 (Fvco=3902.40, Nint=075, Nfrac=006)
Fch=1951.40 (Fvco=3902.80, Nint=075, Nfrac=007)
Fch=1951.60 (Fvco=3903.20, Nint=075, Nfrac=008)
Fch=1951.80 (Fvco=3903.60, Nint=075, Nfrac=009)
Fch=1952.00 (Fvco=3904.00, Nint=075, Nfrac=010)
Fch=1952.20 (Fvco=3904.40, Nint=075, Nfrac=011)
Fch=1952.40 (Fvco=3904.80, Nint=075, Nfrac=012)
Fch=1952.60 (Fvco=3905.20, Nint=075, Nfrac=013)
Fch=1952.80 (Fvco=3905.60, Nint=075, Nfrac=014)
Fch=1953.00 (Fvco=3906.00, Nint=075, Nfrac=015)
Fch=1953.20 (Fvco=3906.40, Nint=075, Nfrac=016)
Fch=1953.40 (Fvco=3906.80, Nint=075, Nfrac=017)
Fch=1953.60 (Fvco=3907.20, Nint=075, Nfrac=018)
Fch=1953.80 (Fvco=3907.60, Nint=075, Nfrac=019)
Fch=1954.00 (Fvco=3908.00, Nint=075, Nfrac=020)
Fch=1954.20 (Fvco=3908.40, Nint=075, Nfrac=021)
Fch=1954.40 (Fvco=3908.80, Nint=075, Nfrac=022)
Fch=1954.60 (Fvco=3909.20, Nint=075, Nfrac=023)
Fch=1954.80 (Fvco=3909.60, Nint=075, Nfrac=024)
Fch=1955.00 (Fvco=3910.00, Nint=075, Nfrac=025)
Fch=1955.20 (Fvco=3910.40, Nint=075, Nfrac=026)
Fch=1955.40 (Fvco=3910.80, Nint=075, Nfrac=027)
Fch=1955.60 (Fvco=3911.20, Nint=075, Nfrac=028)
Fch=1955.80 (Fvco=3911.60, Nint=075, Nfrac=029)
Fch=1956.00 (Fvco=3912.00, Nint=075, Nfrac=030)
Fch=1956.20 (Fvco=3912.40, Nint=075, Nfrac=031)
Fch=1956.40 (Fvco=3912.80, Nint=075, Nfrac=032)
Fch=1956.60 (Fvco=3913.20, Nint=075, Nfrac=033)
Fch=1956.80 (Fvco=3913.60, Nint=075, Nfrac=034)
Fch=1957.00 (Fvco=3914.00, Nint=075, Nfrac=035)
Fch=1957.20 (Fvco=3914.40, Nint=075, Nfrac=036)
Fch=1957.40 (Fvco=3914.80, Nint=075, Nfrac=037)
Fch=1957.60 (Fvco=3915.20, Nint=075, Nfrac=038)
Fch=1957.80 (Fvco=3915.60, Nint=075, Nfrac=039)
Fch=1958.00 (Fvco=3916.00, Nint=075, Nfrac=040)
Fch=1958.20 (Fvco=3916.40, Nint=075, Nfrac=041)
Fch=1958.40 (Fvco=3916.80, Nint=075, Nfrac=042)
Fch=1958.60 (Fvco=3917.20, Nint=075, Nfrac=043)
Fch=1958.80 (Fvco=3917.60, Nint=075, Nfrac=044)
Fch=1959.00 (Fvco=3918.00, Nint=075, Nfrac=045)
Fch=1959.20 (Fvco=3918.40, Nint=075, Nfrac=046)
Fch=1959.40 (Fvco=3918.80, Nint=075, Nfrac=047)
Fch=1959.60 (Fvco=3919.20, Nint=075, Nfrac=048)
Fch=1959.80 (Fvco=3919.60, Nint=075, Nfrac=049)
Fch=1960.00 (Fvco=3920.00, Nint=075, Nfrac=050)
Fch=1960.20 (Fvco=3920.40, Nint=075, Nfrac=051)
Fch=1960.40 (Fvco=3920.80, Nint=075, Nfrac=052)
Fch=1960.60 (Fvco=3921.20, Nint=075, Nfrac=053)
Fch=1960.80 (Fvco=3921.60, Nint=075, Nfrac=054)
Fch=1961.00 (Fvco=3922.00, Nint=075, Nfrac=055)
Fch=1961.20 (Fvco=3922.40, Nint=075, Nfrac=056)
Fch=1961.40 (Fvco=3922.80, Nint=075, Nfrac=057)
Fch=1961.60 (Fvco=3923.20, Nint=075, Nfrac=058)
Fch=1961.80 (Fvco=3923.60, Nint=075, Nfrac=059)
Fch=1962.00 (Fvco=3924.00, Nint=075, Nfrac=060)
Fch=1962.20 (Fvco=3924.40, Nint=075, Nfrac=061)
Fch=1962.40 (Fvco=3924.80, Nint=075, Nfrac=062)
Fch=1962.60 (Fvco=3925.20, Nint=075, Nfrac=063)
Fch=1962.80 (Fvco=3925.60, Nint=075, Nfrac=064)
Fch=1963.00 (Fvco=3926.00, Nint=075, Nfrac=065)
Fch=1963.20 (Fvco=3926.40, Nint=075, Nfrac=066)
Fch=1963.40 (Fvco=3926.80, Nint=075, Nfrac=067)
Fch=1963.60 (Fvco=3927.20, Nint=075, Nfrac=068)
Fch=1963.80 (Fvco=3927.60, Nint=075, Nfrac=069)
Fch=1964.00 (Fvco=3928.00, Nint=075, Nfrac=070)
Fch=1964.20 (Fvco=3928.40, Nint=075, Nfrac=071)
Fch=1964.40 (Fvco=3928.80, Nint=075, Nfrac=072)
Fch=1964.60 (Fvco=3929.20, Nint=075, Nfrac=073)
Fch=1964.80 (Fvco=3929.60, Nint=075, Nfrac=074)
Fch=1965.00 (Fvco=3930.00, Nint=075, Nfrac=075)
Fch=1965.20 (Fvco=3930.40, Nint=075, Nfrac=076)
Fch=1965.40 (Fvco=3930.80, Nint=075, Nfrac=077)
Fch=1965.60 (Fvco=3931.20, Nint=075, Nfrac=078)
Fch=1965.80 (Fvco=3931.60, Nint=075, Nfrac=079)
Fch=1966.00 (Fvco=3932.00, Nint=075, Nfrac=080)
Fch=1966.20 (Fvco=3932.40, Nint=075, Nfrac=081)
Fch=1966.40 (Fvco=3932.80, Nint=075, Nfrac=082)
Fch=1966.60 (Fvco=3933.20, Nint=075, Nfrac=083)
Fch=1966.80 (Fvco=3933.60, Nint=075, Nfrac=084)
Fch=1967.00 (Fvco=3934.00, Nint=075, Nfrac=085)
Fch=1967.20 (Fvco=3934.40, Nint=075, Nfrac=086)
Fch=1967.40 (Fvco=3934.80, Nint=075, Nfrac=087)
Fch=1967.60 (Fvco=3935.20, Nint=075, Nfrac=088)
Fch=1967.80 (Fvco=3935.60, Nint=075, Nfrac=089)
Fch=1968.00 (Fvco=3936.00, Nint=075, Nfrac=090)
Fch=1968.20 (Fvco=3936.40, Nint=075, Nfrac=091)
Fch=1968.40 (Fvco=3936.80, Nint=075, Nfrac=092)
Fch=1968.60 (Fvco=3937.20, Nint=075, Nfrac=093)
Fch=1968.80 (Fvco=3937.60, Nint=075, Nfrac=094)
Fch=1969.00 (Fvco=3938.00, Nint=075, Nfrac=095)
Fch=1969.20 (Fvco=3938.40, Nint=075, Nfrac=096)
Fch=1969.40 (Fvco=3938.80, Nint=075, Nfrac=097)
Fch=1969.60 (Fvco=3939.20, Nint=075, Nfrac=098)
Fch=1969.80 (Fvco=3939.60, Nint=075, Nfrac=099)
Fch=1970.00 (Fvco=3940.00, Nint=075, Nfrac=100)
Fch=1970.20 (Fvco=3940.40, Nint=075, Nfrac=101)
Fch=1970.40 (Fvco=3940.80, Nint=075, Nfrac=102)
Fch=1970.60 (Fvco=3941.20, Nint=075, Nfrac=103)
Fch=1970.80 (Fvco=3941.60, Nint=075, Nfrac=104)
Fch=1971.00 (Fvco=3942.00, Nint=075, Nfrac=105)
Fch=1971.20 (Fvco=3942.40, Nint=075, Nfrac=106)
Fch=1971.40 (Fvco=3942.80, Nint=075, Nfrac=107)
Fch=1971.60 (Fvco=3943.20, Nint=075, Nfrac=108)
Fch=1971.80 (Fvco=3943.60, Nint=075, Nfrac=109)
Fch=1972.00 (Fvco=3944.00, Nint=075, Nfrac=110)
Fch=1972.20 (Fvco=3944.40, Nint=075, Nfrac=111)
Fch=1972.40 (Fvco=3944.80, Nint=075, Nfrac=112)
Fch=1972.60 (Fvco=3945.20, Nint=075, Nfrac=113)
Fch=1972.80 (Fvco=3945.60, Nint=075, Nfrac=114)
Fch=1973.00 (Fvco=3946.00, Nint=075, Nfrac=115)
Fch=1973.20 (Fvco=3946.40, Nint=075, Nfrac=116)
Fch=1973.40 (Fvco=3946.80, Nint=075, Nfrac=117)
Fch=1973.60 (Fvco=3947.20, Nint=075, Nfrac=118)
Fch=1973.80 (Fvco=3947.60, Nint=075, Nfrac=119)
Fch=1974.00 (Fvco=3948.00, Nint=075, Nfrac=120)
Fch=1974.20 (Fvco=3948.40, Nint=075, Nfrac=121)
Fch=1974.40 (Fvco=3948.80, Nint=075, Nfrac=122)
Fch=1974.60 (Fvco=3949.20, Nint=075, Nfrac=123)
Fch=1974.80 (Fvco=3949.60, Nint=075, Nfrac=124)
Fch=1975.00 (Fvco=3950.00, Nint=075, Nfrac=125)
Fch=1975.20 (Fvco=3950.40, Nint=075, Nfrac=126)
Fch=1975.40 (Fvco=3950.80, Nint=075, Nfrac=127)
Fch=1975.60 (Fvco=3951.20, Nint=075, Nfrac=128)
Fch=1975.80 (Fvco=3951.60, Nint=075, Nfrac=129)
Fch=1976.00 (Fvco=3952.00, Nint=075, Nfrac=130)
Fch=1976.00 (Fvco=3952.00, Nint=076, Nfrac=000)
Fch=1976.20 (Fvco=3952.40, Nint=076, Nfrac=001)
Fch=1976.40 (Fvco=3952.80, Nint=076, Nfrac=002)
Fch=1976.60 (Fvco=3953.20, Nint=076, Nfrac=003)
Fch=1976.80 (Fvco=3953.60, Nint=076, Nfrac=004)
Fch=1977.00 (Fvco=3954.00, Nint=076, Nfrac=005)
Fch=1977.20 (Fvco=3954.40, Nint=076, Nfrac=006)
Fch=1977.40 (Fvco=3954.80, Nint=076, Nfrac=007)
Fch=1977.60 (Fvco=3955.20, Nint=076, Nfrac=008)
Fch=1977.80 (Fvco=3955.60, Nint=076, Nfrac=009)
Fch=1978.00 (Fvco=3956.00, Nint=076, Nfrac=010)
Fch=1978.20 (Fvco=3956.40, Nint=076, Nfrac=011)
Fch=1978.40 (Fvco=3956.80, Nint=076, Nfrac=012)
Fch=1978.60 (Fvco=3957.20, Nint=076, Nfrac=013)
Fch=1978.80 (Fvco=3957.60, Nint=076, Nfrac=014)
Fch=1979.00 (Fvco=3958.00, Nint=076, Nfrac=015)
Fch=1979.20 (Fvco=3958.40, Nint=076, Nfrac=016)
Fch=1979.40 (Fvco=3958.80, Nint=076, Nfrac=017)
Fch=1979.60 (Fvco=3959.20, Nint=076, Nfrac=018)
Fch=1979.80 (Fvco=3959.60, Nint=076, Nfrac=019)
Fch=1980.00 (Fvco=3960.00, Nint=076, Nfrac=020)
Fch=1980.20 (Fvco=3960.40, Nint=076, Nfrac=021)
Fch=1980.40 (Fvco=3960.80, Nint=076, Nfrac=022)
Fch=1980.60 (Fvco=3961.20, Nint=076, Nfrac=023)
Fch=1980.80 (Fvco=3961.60, Nint=076, Nfrac=024)
Fch=1981.00 (Fvco=3962.00, Nint=076, Nfrac=025)
Fch=1981.20 (Fvco=3962.40, Nint=076, Nfrac=026)
Fch=1981.40 (Fvco=3962.80, Nint=076, Nfrac=027)
Fch=1981.60 (Fvco=3963.20, Nint=076, Nfrac=028)
Fch=1981.80 (Fvco=3963.60, Nint=076, Nfrac=029)
Fch=1982.00 (Fvco=3964.00, Nint=076, Nfrac=030)
Fch=1982.20 (Fvco=3964.40, Nint=076, Nfrac=031)
Fch=1982.40 (Fvco=3964.80, Nint=076, Nfrac=032)
Fch=1982.60 (Fvco=3965.20, Nint=076, Nfrac=033)
Fch=1982.80 (Fvco=3965.60, Nint=076, Nfrac=034)
Fch=1983.00 (Fvco=3966.00, Nint=076, Nfrac=035)
Fch=1983.20 (Fvco=3966.40, Nint=076, Nfrac=036)
Fch=1983.40 (Fvco=3966.80, Nint=076, Nfrac=037)
Fch=1983.60 (Fvco=3967.20, Nint=076, Nfrac=038)
Fch=1983.80 (Fvco=3967.60, Nint=076, Nfrac=039)
Fch=1984.00 (Fvco=3968.00, Nint=076, Nfrac=040)
Fch=1984.20 (Fvco=3968.40, Nint=076, Nfrac=041)
Fch=1984.40 (Fvco=3968.80, Nint=076, Nfrac=042)
Fch=1984.60 (Fvco=3969.20, Nint=076, Nfrac=043)
Fch=1984.80 (Fvco=3969.60, Nint=076, Nfrac=044)
Fch=1985.00 (Fvco=3970.00, Nint=076, Nfrac=045)
Fch=1985.20 (Fvco=3970.40, Nint=076, Nfrac=046)
Fch=1985.40 (Fvco=3970.80, Nint=076, Nfrac=047)
Fch=1985.60 (Fvco=3971.20, Nint=076, Nfrac=048)
Fch=1985.80 (Fvco=3971.60, Nint=076, Nfrac=049)
Fch=1986.00 (Fvco=3972.00, Nint=076, Nfrac=050)
Fch=1986.20 (Fvco=3972.40, Nint=076, Nfrac=051)
Fch=1986.40 (Fvco=3972.80, Nint=076, Nfrac=052)
Fch=1986.60 (Fvco=3973.20, Nint=076, Nfrac=053)
Fch=1986.80 (Fvco=3973.60, Nint=076, Nfrac=054)
Fch=1987.00 (Fvco=3974.00, Nint=076, Nfrac=055)
Fch=1987.20 (Fvco=3974.40, Nint=076, Nfrac=056)
Fch=1987.40 (Fvco=3974.80, Nint=076, Nfrac=057)
Fch=1987.60 (Fvco=3975.20, Nint=076, Nfrac=058)
Fch=1987.80 (Fvco=3975.60, Nint=076, Nfrac=059)
Fch=1988.00 (Fvco=3976.00, Nint=076, Nfrac=060)
Fch=1988.20 (Fvco=3976.40, Nint=076, Nfrac=061)
Fch=1988.40 (Fvco=3976.80, Nint=076, Nfrac=062)
Fch=1988.60 (Fvco=3977.20, Nint=076, Nfrac=063)
Fch=1988.80 (Fvco=3977.60, Nint=076, Nfrac=064)
Fch=1989.00 (Fvco=3978.00, Nint=076, Nfrac=065)
Fch=1989.20 (Fvco=3978.40, Nint=076, Nfrac=066)
Fch=1989.40 (Fvco=3978.80, Nint=076, Nfrac=067)
Fch=1989.60 (Fvco=3979.20, Nint=076, Nfrac=068)
